age,gender,province,mother_tongue,family_income,level_studies,question,value,phoneme
29,male,Barcelona,cat,5,uni,T4._7,0,z
29,male,Barcelona,cat,5,uni,T4._8,100,z
29,male,Barcelona,cat,5,uni,T4._9,100,z
29,male,Barcelona,cat,5,uni,T4._10,100,z
29,male,Barcelona,cat,5,uni,T4._11,88,z
29,male,Barcelona,cat,5,uni,T5._1,51,z
29,male,Barcelona,cat,5,uni,T5._2,50,z
29,male,Barcelona,cat,5,uni,T5._3,50,z
29,male,Barcelona,cat,5,uni,T5._4,100,z
29,male,Barcelona,cat,5,uni,T5._5,100,z
29,male,Barcelona,cat,5,uni,T5._6,100,z
29,male,Barcelona,cat,5,uni,T5._7,0,z
29,male,Barcelona,cat,5,uni,T5._8,100,z
29,male,Barcelona,cat,5,uni,T5._9,100,z
29,male,Barcelona,cat,5,uni,T5._10,100,z
29,male,Barcelona,cat,5,uni,T5._11,83,z
29,male,Barcelona,cat,5,uni,T6_1,60,z
29,male,Barcelona,cat,5,uni,T6_2,50,z
29,male,Barcelona,cat,5,uni,T6_3,50,z
29,male,Barcelona,cat,5,uni,T6_4,100,z
29,male,Barcelona,cat,5,uni,T6_5,100,z
29,male,Barcelona,cat,5,uni,T6_6,100,z
29,male,Barcelona,cat,5,uni,T6_7,50,z
29,male,Barcelona,cat,5,uni,T6_8,100,z
29,male,Barcelona,cat,5,uni,T6_9,100,z
29,male,Barcelona,cat,5,uni,T6_10,100,z
29,male,Barcelona,cat,5,uni,T6_11,100,z
29,male,Barcelona,cat,5,uni,T7_1,49,s
29,male,Barcelona,cat,5,uni,T7_2,47,s
29,male,Barcelona,cat,5,uni,T7_3,50,s
29,male,Barcelona,cat,5,uni,T7_4,100,s
29,male,Barcelona,cat,5,uni,T7_5,100,s
29,male,Barcelona,cat,5,uni,T7_6,100,s
29,male,Barcelona,cat,5,uni,T7_7,0,s
29,male,Barcelona,cat,5,uni,T7_8,100,s
29,male,Barcelona,cat,5,uni,T7_9,100,s
29,male,Barcelona,cat,5,uni,T7_10,100,s
29,male,Barcelona,cat,5,uni,T7_11,83,s
29,male,Barcelona,cat,5,uni,T8_1,75,s
29,male,Barcelona,cat,5,uni,T8_2,50,s
29,male,Barcelona,cat,5,uni,T8_3,50,s
29,male,Barcelona,cat,5,uni,T8_4,100,s
29,male,Barcelona,cat,5,uni,T8_5,100,s
29,male,Barcelona,cat,5,uni,T8_6,100,s
29,male,Barcelona,cat,5,uni,T8_7,50,s
29,male,Barcelona,cat,5,uni,T8_8,100,s
29,male,Barcelona,cat,5,uni,T8_9,100,s
29,male,Barcelona,cat,5,uni,T8_10,100,s
29,male,Barcelona,cat,5,uni,T8_11,100,s
29,male,Barcelona,cat,5,uni,T9_1,49,s
29,male,Barcelona,cat,5,uni,T9_2,49,s
29,male,Barcelona,cat,5,uni,T9_3,49,s
29,male,Barcelona,cat,5,uni,T9_4,100,s
29,male,Barcelona,cat,5,uni,T9_5,100,s
29,male,Barcelona,cat,5,uni,T9_6,100,s
29,male,Barcelona,cat,5,uni,T9_7,0,s
29,male,Barcelona,cat,5,uni,T9_8,100,s
29,male,Barcelona,cat,5,uni,T9_9,100,s
29,male,Barcelona,cat,5,uni,T9_10,100,s
29,male,Barcelona,cat,5,uni,T9_11,82,s
29,male,Barcelona,cat,5,uni,T10_1,91,s
29,male,Barcelona,cat,5,uni,T10_2,51,s
29,male,Barcelona,cat,5,uni,T10_3,69,s
29,male,Barcelona,cat,5,uni,T10_4,100,s
29,male,Barcelona,cat,5,uni,T10_5,100,s
29,male,Barcelona,cat,5,uni,T10_6,100,s
29,male,Barcelona,cat,5,uni,T10_7,0,s
29,male,Barcelona,cat,5,uni,T10_8,100,s
29,male,Barcelona,cat,5,uni,T10_9,100,s
29,male,Barcelona,cat,5,uni,T10_10,100,s
29,male,Barcelona,cat,5,uni,T10_11,84,s
29,male,Barcelona,cat,5,uni,T11_1,75,s
29,male,Barcelona,cat,5,uni,T11_2,50,s
29,male,Barcelona,cat,5,uni,T11_3,50,s
29,male,Barcelona,cat,5,uni,T11_4,100,s
29,male,Barcelona,cat,5,uni,T11_5,100,s
29,male,Barcelona,cat,5,uni,T11_6,100,s
29,male,Barcelona,cat,5,uni,T11_7,0,s
29,male,Barcelona,cat,5,uni,T11_8,100,s
29,male,Barcelona,cat,5,uni,T11_9,100,s
29,male,Barcelona,cat,5,uni,T11_10,100,s
29,male,Barcelona,cat,5,uni,T11_11,90,s
29,male,Barcelona,cat,5,uni,T12_1,50,s
29,male,Barcelona,cat,5,uni,T12_2,52,s
29,male,Barcelona,cat,5,uni,T12_3,52,s
29,male,Barcelona,cat,5,uni,T12_4,68,s
29,male,Barcelona,cat,5,uni,T12_5,68,s
29,male,Barcelona,cat,5,uni,T12_6,88,s
29,male,Barcelona,cat,5,uni,T12_7,0,s
29,male,Barcelona,cat,5,uni,T12_8,100,s
29,male,Barcelona,cat,5,uni,T12_9,100,s
29,male,Barcelona,cat,5,uni,T12_10,100,s
29,male,Barcelona,cat,5,uni,T12_11,86,s
72,male,Barcelona,cat,7,uni,T1._1,47,z
72,male,Barcelona,cat,7,uni,T1._2,56,z
72,male,Barcelona,cat,7,uni,T1._3,58,z
72,male,Barcelona,cat,7,uni,T1._4,51,z
72,male,Barcelona,cat,7,uni,T1._5,65,z
72,male,Barcelona,cat,7,uni,T1._6,75,z
72,male,Barcelona,cat,7,uni,T1._7,53,z
72,male,Barcelona,cat,7,uni,T1._8,77,z
72,male,Barcelona,cat,7,uni,T1._9,71,z
72,male,Barcelona,cat,7,uni,T1._10,65,z
72,male,Barcelona,cat,7,uni,T1._11,65,z
72,male,Barcelona,cat,7,uni,T2_1,72,z
72,male,Barcelona,cat,7,uni,T2_2,57,z
72,male,Barcelona,cat,7,uni,T2_3,73,z
72,male,Barcelona,cat,7,uni,T2_4,77,z
72,male,Barcelona,cat,7,uni,T2_5,65,z
72,male,Barcelona,cat,7,uni,T2_6,61,z
72,male,Barcelona,cat,7,uni,T2_7,79,z
72,male,Barcelona,cat,7,uni,T2_8,74,z
72,male,Barcelona,cat,7,uni,T2_9,75,z
72,male,Barcelona,cat,7,uni,T2_10,75,z
72,male,Barcelona,cat,7,uni,T2_11,75,z
72,male,Barcelona,cat,7,uni,T3._1,58,z
72,male,Barcelona,cat,7,uni,T3._2,62,z
72,male,Barcelona,cat,7,uni,T3._3,65,z
72,male,Barcelona,cat,7,uni,T3._4,59,z
72,male,Barcelona,cat,7,uni,T3._5,61,z
72,male,Barcelona,cat,7,uni,T3._6,62,z
72,male,Barcelona,cat,7,uni,T3._7,62,z
72,male,Barcelona,cat,7,uni,T3._8,62,z
72,male,Barcelona,cat,7,uni,T3._9,61,z
72,male,Barcelona,cat,7,uni,T3._10,72,z
72,male,Barcelona,cat,7,uni,T3._11,57,z
72,male,Barcelona,cat,7,uni,T4._1,69,z
72,male,Barcelona,cat,7,uni,T4._2,71,z
72,male,Barcelona,cat,7,uni,T4._3,63,z
72,male,Barcelona,cat,7,uni,T4._4,80,z
72,male,Barcelona,cat,7,uni,T4._5,62,z
72,male,Barcelona,cat,7,uni,T4._6,72,z
72,male,Barcelona,cat,7,uni,T4._7,87,z
72,male,Barcelona,cat,7,uni,T4._8,62,z
72,male,Barcelona,cat,7,uni,T4._9,80,z
72,male,Barcelona,cat,7,uni,T4._10,68,z
72,male,Barcelona,cat,7,uni,T4._11,73,z
72,male,Barcelona,cat,7,uni,T5._1,38,z
72,male,Barcelona,cat,7,uni,T5._2,85,z
72,male,Barcelona,cat,7,uni,T5._3,77,z
72,male,Barcelona,cat,7,uni,T5._4,80,z
72,male,Barcelona,cat,7,uni,T5._5,72,z
72,male,Barcelona,cat,7,uni,T5._6,81,z
72,male,Barcelona,cat,7,uni,T5._7,68,z
72,male,Barcelona,cat,7,uni,T5._8,86,z
72,male,Barcelona,cat,7,uni,T5._9,83,z
72,male,Barcelona,cat,7,uni,T5._10,71,z
72,male,Barcelona,cat,7,uni,T5._11,78,z
72,male,Barcelona,cat,7,uni,T6_1,85,z
72,male,Barcelona,cat,7,uni,T6_2,82,z
72,male,Barcelona,cat,7,uni,T6_3,85,z
72,male,Barcelona,cat,7,uni,T6_4,79,z
72,male,Barcelona,cat,7,uni,T6_5,81,z
72,male,Barcelona,cat,7,uni,T6_6,84,z
72,male,Barcelona,cat,7,uni,T6_7,79,z
72,male,Barcelona,cat,7,uni,T6_8,85,z
72,male,Barcelona,cat,7,uni,T6_9,80,z
72,male,Barcelona,cat,7,uni,T6_10,86,z
72,male,Barcelona,cat,7,uni,T6_11,83,z
72,male,Barcelona,cat,7,uni,T7_1,77,s
72,male,Barcelona,cat,7,uni,T7_2,75,s
72,male,Barcelona,cat,7,uni,T7_3,72,s
72,male,Barcelona,cat,7,uni,T7_4,84,s
72,male,Barcelona,cat,7,uni,T7_5,72,s
72,male,Barcelona,cat,7,uni,T7_6,81,s
72,male,Barcelona,cat,7,uni,T7_7,65,s
72,male,Barcelona,cat,7,uni,T7_8,80,s
72,male,Barcelona,cat,7,uni,T7_9,74,s
72,male,Barcelona,cat,7,uni,T7_10,83,s
72,male,Barcelona,cat,7,uni,T7_11,67,s
72,male,Barcelona,cat,7,uni,T8_1,71,s
72,male,Barcelona,cat,7,uni,T8_2,73,s
72,male,Barcelona,cat,7,uni,T8_3,56,s
72,male,Barcelona,cat,7,uni,T8_4,82,s
72,male,Barcelona,cat,7,uni,T8_5,58,s
72,male,Barcelona,cat,7,uni,T8_6,86,s
72,male,Barcelona,cat,7,uni,T8_7,76,s
72,male,Barcelona,cat,7,uni,T8_8,69,s
72,male,Barcelona,cat,7,uni,T8_9,80,s
72,male,Barcelona,cat,7,uni,T8_10,69,s
72,male,Barcelona,cat,7,uni,T8_11,68,s
72,male,Barcelona,cat,7,uni,T9_1,74,s
72,male,Barcelona,cat,7,uni,T9_2,64,s
72,male,Barcelona,cat,7,uni,T9_3,66,s
72,male,Barcelona,cat,7,uni,T9_4,83,s
72,male,Barcelona,cat,7,uni,T9_5,88,s
72,male,Barcelona,cat,7,uni,T9_6,77,s
72,male,Barcelona,cat,7,uni,T9_7,46,s
72,male,Barcelona,cat,7,uni,T9_8,77,s
72,male,Barcelona,cat,7,uni,T9_9,70,s
72,male,Barcelona,cat,7,uni,T9_10,74,s
72,male,Barcelona,cat,7,uni,T9_11,78,s
72,male,Barcelona,cat,7,uni,T10_1,80,s
72,male,Barcelona,cat,7,uni,T10_2,82,s
72,male,Barcelona,cat,7,uni,T10_3,83,s
72,male,Barcelona,cat,7,uni,T10_4,81,s
72,male,Barcelona,cat,7,uni,T10_5,81,s
72,male,Barcelona,cat,7,uni,T10_6,81,s
72,male,Barcelona,cat,7,uni,T10_7,82,s
72,male,Barcelona,cat,7,uni,T10_8,78,s
72,male,Barcelona,cat,7,uni,T10_9,78,s
72,male,Barcelona,cat,7,uni,T10_10,81,s
72,male,Barcelona,cat,7,uni,T10_11,83,s
72,male,Barcelona,cat,7,uni,T11_1,67,s
72,male,Barcelona,cat,7,uni,T11_2,68,s
72,male,Barcelona,cat,7,uni,T11_3,73,s
72,male,Barcelona,cat,7,uni,T11_4,57,s
72,male,Barcelona,cat,7,uni,T11_5,77,s
72,male,Barcelona,cat,7,uni,T11_6,63,s
72,male,Barcelona,cat,7,uni,T11_7,69,s
72,male,Barcelona,cat,7,uni,T11_8,70,s
72,male,Barcelona,cat,7,uni,T11_9,68,s
72,male,Barcelona,cat,7,uni,T11_10,67,s
72,male,Barcelona,cat,7,uni,T11_11,74,s
72,male,Barcelona,cat,7,uni,T12_1,65,s
72,male,Barcelona,cat,7,uni,T12_2,67,s
72,male,Barcelona,cat,7,uni,T12_3,64,s
72,male,Barcelona,cat,7,uni,T12_4,71,s
72,male,Barcelona,cat,7,uni,T12_5,68,s
72,male,Barcelona,cat,7,uni,T12_6,71,s
72,male,Barcelona,cat,7,uni,T12_7,71,s
72,male,Barcelona,cat,7,uni,T12_8,72,s
72,male,Barcelona,cat,7,uni,T12_9,74,s
72,male,Barcelona,cat,7,uni,T12_10,75,s
72,male,Barcelona,cat,7,uni,T12_11,69,s
71,female,Barcelona,cat,7,eso,T1_2_1,31,z
71,female,Barcelona,cat,7,eso,T1_2_2,30,z
71,female,Barcelona,cat,7,eso,T1_2_3,28,z
71,female,Barcelona,cat,7,eso,T1_2_4,24,z
71,female,Barcelona,cat,7,eso,T1_2_5,23,z
71,female,Barcelona,cat,7,eso,T1_2_6,23,z
71,female,Barcelona,cat,7,eso,T1_2_7,22,z
71,female,Barcelona,cat,7,eso,T1_2_8,24,z
71,female,Barcelona,cat,7,eso,T1_2_9,25,z
71,female,Barcelona,cat,7,eso,T1_2_10,24,z
71,female,Barcelona,cat,7,eso,T1_2_11,22,z
71,female,Barcelona,cat,7,eso,T2_2_1,17,z
71,female,Barcelona,cat,7,eso,T2_2_2,22,z
71,female,Barcelona,cat,7,eso,T2_2_3,21,z
71,female,Barcelona,cat,7,eso,T2_2_4,24,z
71,female,Barcelona,cat,7,eso,T2_2_5,22,z
71,female,Barcelona,cat,7,eso,T2_2_6,21,z
71,female,Barcelona,cat,7,eso,T2_2_7,22,z
71,female,Barcelona,cat,7,eso,T2_2_8,21,z
71,female,Barcelona,cat,7,eso,T2_2_9,22,z
71,female,Barcelona,cat,7,eso,T2_2_10,22,z
71,female,Barcelona,cat,7,eso,T2_2_11,20,z
71,female,Barcelona,cat,7,eso,T3_2_1,32,z
71,female,Barcelona,cat,7,eso,T3_2_2,32,z
71,female,Barcelona,cat,7,eso,T3_2_3,29,z
71,female,Barcelona,cat,7,eso,T3_2_4,31,z
71,female,Barcelona,cat,7,eso,T3_2_5,31,z
71,female,Barcelona,cat,7,eso,T3_2_6,31,z
71,female,Barcelona,cat,7,eso,T3_2_7,26,z
71,female,Barcelona,cat,7,eso,T3_2_8,26,z
71,female,Barcelona,cat,7,eso,T3_2_9,27,z
71,female,Barcelona,cat,7,eso,T3_2_10,22,z
71,female,Barcelona,cat,7,eso,T3_2_11,23,z
71,female,Barcelona,cat,7,eso,T4_2_1,30,z
71,female,Barcelona,cat,7,eso,T4_2_2,14,z
71,female,Barcelona,cat,7,eso,T4_2_3,22,z
71,female,Barcelona,cat,7,eso,T4_2_4,22,z
71,female,Barcelona,cat,7,eso,T4_2_5,25,z
71,female,Barcelona,cat,7,eso,T4_2_6,24,z
71,female,Barcelona,cat,7,eso,T4_2_7,24,z
71,female,Barcelona,cat,7,eso,T4_2_8,23,z
71,female,Barcelona,cat,7,eso,T4_2_9,26,z
71,female,Barcelona,cat,7,eso,T4_2_10,20,z
71,female,Barcelona,cat,7,eso,T4_2_11,21,z
71,female,Barcelona,cat,7,eso,T5_2_1,10,z
71,female,Barcelona,cat,7,eso,T5_2_2,23,z
71,female,Barcelona,cat,7,eso,T5_2_3,15,z
71,female,Barcelona,cat,7,eso,T5_2_4,20,z
71,female,Barcelona,cat,7,eso,T5_2_5,18,z
71,female,Barcelona,cat,7,eso,T5_2_6,17,z
71,female,Barcelona,cat,7,eso,T5_2_7,19,z
71,female,Barcelona,cat,7,eso,T5_2_8,17,z
71,female,Barcelona,cat,7,eso,T5_2_9,14,z
71,female,Barcelona,cat,7,eso,T5_2_10,15,z
71,female,Barcelona,cat,7,eso,T5_2_11,17,z
71,female,Barcelona,cat,7,eso,T6_2_1,20,z
71,female,Barcelona,cat,7,eso,T6_2_2,19,z
71,female,Barcelona,cat,7,eso,T6_2_3,17,z
71,female,Barcelona,cat,7,eso,T6_2_4,17,z
71,female,Barcelona,cat,7,eso,T6_2_5,19,z
71,female,Barcelona,cat,7,eso,T6_2_6,16,z
71,female,Barcelona,cat,7,eso,T6_2_7,19,z
71,female,Barcelona,cat,7,eso,T6_2_8,18,z
71,female,Barcelona,cat,7,eso,T6_2_9,21,z
71,female,Barcelona,cat,7,eso,T6_2_10,23,z
71,female,Barcelona,cat,7,eso,T6_2_11,21,z
71,female,Barcelona,cat,7,eso,T7_2_1,25,s
71,female,Barcelona,cat,7,eso,T7_2_2,21,s
71,female,Barcelona,cat,7,eso,T7_2_3,20,s
71,female,Barcelona,cat,7,eso,T7_2_4,18,s
71,female,Barcelona,cat,7,eso,T7_2_5,19,s
71,female,Barcelona,cat,7,eso,T7_2_6,17,s
71,female,Barcelona,cat,7,eso,T7_2_7,17,s
71,female,Barcelona,cat,7,eso,T7_2_8,19,s
71,female,Barcelona,cat,7,eso,T7_2_9,19,s
71,female,Barcelona,cat,7,eso,T7_2_10,18,s
71,female,Barcelona,cat,7,eso,T7_2_11,19,s
71,female,Barcelona,cat,7,eso,T8_2_1,20,s
71,female,Barcelona,cat,7,eso,T8_2_2,16,s
71,female,Barcelona,cat,7,eso,T8_2_3,18,s
71,female,Barcelona,cat,7,eso,T8_2_4,23,s
71,female,Barcelona,cat,7,eso,T8_2_5,19,s
71,female,Barcelona,cat,7,eso,T8_2_6,20,s
71,female,Barcelona,cat,7,eso,T8_2_7,20,s
71,female,Barcelona,cat,7,eso,T8_2_8,19,s
71,female,Barcelona,cat,7,eso,T8_2_9,15,s
71,female,Barcelona,cat,7,eso,T8_2_10,14,s
71,female,Barcelona,cat,7,eso,T8_2_11,19,s
71,female,Barcelona,cat,7,eso,T9_2_1,17,s
71,female,Barcelona,cat,7,eso,T9_2_2,14,s
71,female,Barcelona,cat,7,eso,T9_2_3,24,s
71,female,Barcelona,cat,7,eso,T9_2_4,27,s
71,female,Barcelona,cat,7,eso,T9_2_5,27,s
71,female,Barcelona,cat,7,eso,T9_2_6,25,s
71,female,Barcelona,cat,7,eso,T9_2_7,26,s
71,female,Barcelona,cat,7,eso,T9_2_8,23,s
71,female,Barcelona,cat,7,eso,T9_2_9,21,s
71,female,Barcelona,cat,7,eso,T9_2_10,24,s
71,female,Barcelona,cat,7,eso,T9_2_11,19,s
71,female,Barcelona,cat,7,eso,T10_2_1,32,s
71,female,Barcelona,cat,7,eso,T10_2_2,17,s
71,female,Barcelona,cat,7,eso,T10_2_3,23,s
71,female,Barcelona,cat,7,eso,T10_2_4,27,s
71,female,Barcelona,cat,7,eso,T10_2_5,20,s
71,female,Barcelona,cat,7,eso,T10_2_6,21,s
71,female,Barcelona,cat,7,eso,T10_2_7,22,s
71,female,Barcelona,cat,7,eso,T10_2_8,21,s
71,female,Barcelona,cat,7,eso,T10_2_9,24,s
71,female,Barcelona,cat,7,eso,T10_2_10,22,s
71,female,Barcelona,cat,7,eso,T10_2_11,22,s
71,female,Barcelona,cat,7,eso,T11_2_1,46,s
71,female,Barcelona,cat,7,eso,T11_2_2,40,s
71,female,Barcelona,cat,7,eso,T11_2_3,33,s
71,female,Barcelona,cat,7,eso,T11_2_4,34,s
71,female,Barcelona,cat,7,eso,T11_2_5,32,s
71,female,Barcelona,cat,7,eso,T11_2_6,29,s
71,female,Barcelona,cat,7,eso,T11_2_7,29,s
71,female,Barcelona,cat,7,eso,T11_2_8,25,s
71,female,Barcelona,cat,7,eso,T11_2_9,28,s
71,female,Barcelona,cat,7,eso,T11_2_10,28,s
71,female,Barcelona,cat,7,eso,T11_2_11,27,s
71,female,Barcelona,cat,7,eso,T12_2_1,13,s
71,female,Barcelona,cat,7,eso,T12_2_2,22,s
71,female,Barcelona,cat,7,eso,T12_2_3,22,s
71,female,Barcelona,cat,7,eso,T12_2_4,27,s
71,female,Barcelona,cat,7,eso,T12_2_5,24,s
71,female,Barcelona,cat,7,eso,T12_2_6,21,s
71,female,Barcelona,cat,7,eso,T12_2_7,20,s
71,female,Barcelona,cat,7,eso,T12_2_8,19,s
71,female,Barcelona,cat,7,eso,T12_2_9,21,s
71,female,Barcelona,cat,7,eso,T12_2_10,21,s
71,female,Barcelona,cat,7,eso,T12_2_11,20,s
25,female,Barcelona,cast,7,uni,T1._1,89,z
25,female,Barcelona,cast,7,uni,T1._2,78,z
25,female,Barcelona,cast,7,uni,T1._3,83,z
25,female,Barcelona,cast,7,uni,T1._4,100,z
25,female,Barcelona,cast,7,uni,T1._5,100,z
25,female,Barcelona,cast,7,uni,T1._6,100,z
25,female,Barcelona,cast,7,uni,T1._7,68,z
25,female,Barcelona,cast,7,uni,T1._8,67,z
25,female,Barcelona,cast,7,uni,T1._9,100,z
25,female,Barcelona,cast,7,uni,T1._10,76,z
25,female,Barcelona,cast,7,uni,T1._11,74,z
25,female,Barcelona,cast,7,uni,T2_1,75,z
25,female,Barcelona,cast,7,uni,T2_2,58,z
25,female,Barcelona,cast,7,uni,T2_3,56,z
25,female,Barcelona,cast,7,uni,T2_4,80,z
25,female,Barcelona,cast,7,uni,T2_5,82,z
25,female,Barcelona,cast,7,uni,T2_6,84,z
25,female,Barcelona,cast,7,uni,T2_7,66,z
25,female,Barcelona,cast,7,uni,T2_8,100,z
25,female,Barcelona,cast,7,uni,T2_9,100,z
25,female,Barcelona,cast,7,uni,T2_10,100,z
25,female,Barcelona,cast,7,uni,T2_11,100,z
25,female,Barcelona,cast,7,uni,T3._1,100,z
25,female,Barcelona,cast,7,uni,T3._2,74,z
25,female,Barcelona,cast,7,uni,T3._3,93,z
25,female,Barcelona,cast,7,uni,T3._4,100,z
25,female,Barcelona,cast,7,uni,T3._5,100,z
25,female,Barcelona,cast,7,uni,T3._6,100,z
25,female,Barcelona,cast,7,uni,T3._7,100,z
25,female,Barcelona,cast,7,uni,T3._8,100,z
25,female,Barcelona,cast,7,uni,T3._9,100,z
25,female,Barcelona,cast,7,uni,T3._10,100,z
25,female,Barcelona,cast,7,uni,T3._11,100,z
25,female,Barcelona,cast,7,uni,T4._1,100,z
25,female,Barcelona,cast,7,uni,T4._2,70,z
25,female,Barcelona,cast,7,uni,T4._3,100,z
25,female,Barcelona,cast,7,uni,T4._4,90,z
25,female,Barcelona,cast,7,uni,T4._5,93,z
25,female,Barcelona,cast,7,uni,T4._6,84,z
25,female,Barcelona,cast,7,uni,T4._7,100,z
25,female,Barcelona,cast,7,uni,T4._8,100,z
25,female,Barcelona,cast,7,uni,T4._9,100,z
25,female,Barcelona,cast,7,uni,T4._10,100,z
25,female,Barcelona,cast,7,uni,T4._11,100,z
25,female,Barcelona,cast,7,uni,T5._1,100,z
25,female,Barcelona,cast,7,uni,T5._2,54,z
25,female,Barcelona,cast,7,uni,T5._3,100,z
25,female,Barcelona,cast,7,uni,T5._4,100,z
25,female,Barcelona,cast,7,uni,T5._5,100,z
25,female,Barcelona,cast,7,uni,T5._6,100,z
25,female,Barcelona,cast,7,uni,T5._7,72,z
25,female,Barcelona,cast,7,uni,T5._8,100,z
25,female,Barcelona,cast,7,uni,T5._9,78,z
25,female,Barcelona,cast,7,uni,T5._10,85,z
25,female,Barcelona,cast,7,uni,T5._11,90,z
25,female,Barcelona,cast,7,uni,T6_1,100,z
25,female,Barcelona,cast,7,uni,T6_2,72,z
25,female,Barcelona,cast,7,uni,T6_3,81,z
25,female,Barcelona,cast,7,uni,T6_4,87,z
25,female,Barcelona,cast,7,uni,T6_5,82,z
25,female,Barcelona,cast,7,uni,T6_6,100,z
25,female,Barcelona,cast,7,uni,T6_7,83,z
25,female,Barcelona,cast,7,uni,T6_8,100,z
25,female,Barcelona,cast,7,uni,T6_9,100,z
25,female,Barcelona,cast,7,uni,T6_10,100,z
25,female,Barcelona,cast,7,uni,T6_11,100,z
25,female,Barcelona,cast,7,uni,T7_1,100,s
25,female,Barcelona,cast,7,uni,T7_2,58,s
25,female,Barcelona,cast,7,uni,T7_3,100,s
25,female,Barcelona,cast,7,uni,T7_4,100,s
25,female,Barcelona,cast,7,uni,T7_5,100,s
25,female,Barcelona,cast,7,uni,T7_6,100,s
25,female,Barcelona,cast,7,uni,T7_7,80,s
25,female,Barcelona,cast,7,uni,T7_8,100,s
25,female,Barcelona,cast,7,uni,T7_9,100,s
25,female,Barcelona,cast,7,uni,T7_10,100,s
25,female,Barcelona,cast,7,uni,T7_11,100,s
25,female,Barcelona,cast,7,uni,T8_1,71,s
25,female,Barcelona,cast,7,uni,T8_2,67,s
25,female,Barcelona,cast,7,uni,T8_3,76,s
25,female,Barcelona,cast,7,uni,T8_4,100,s
25,female,Barcelona,cast,7,uni,T8_5,100,s
25,female,Barcelona,cast,7,uni,T8_6,100,s
25,female,Barcelona,cast,7,uni,T8_7,75,s
25,female,Barcelona,cast,7,uni,T8_8,76,s
25,female,Barcelona,cast,7,uni,T8_9,59,s
25,female,Barcelona,cast,7,uni,T8_10,72,s
25,female,Barcelona,cast,7,uni,T8_11,74,s
25,female,Barcelona,cast,7,uni,T9_1,91,s
25,female,Barcelona,cast,7,uni,T9_2,60,s
25,female,Barcelona,cast,7,uni,T9_3,87,s
25,female,Barcelona,cast,7,uni,T9_4,85,s
25,female,Barcelona,cast,7,uni,T9_5,100,s
25,female,Barcelona,cast,7,uni,T9_6,75,s
25,female,Barcelona,cast,7,uni,T9_7,87,s
25,female,Barcelona,cast,7,uni,T9_8,91,s
25,female,Barcelona,cast,7,uni,T9_9,86,s
25,female,Barcelona,cast,7,uni,T9_10,72,s
25,female,Barcelona,cast,7,uni,T9_11,97,s
25,female,Barcelona,cast,7,uni,T10_1,100,s
25,female,Barcelona,cast,7,uni,T10_2,100,s
25,female,Barcelona,cast,7,uni,T10_3,100,s
25,female,Barcelona,cast,7,uni,T10_4,93,s
25,female,Barcelona,cast,7,uni,T10_5,100,s
25,female,Barcelona,cast,7,uni,T10_6,100,s
25,female,Barcelona,cast,7,uni,T10_7,100,s
25,female,Barcelona,cast,7,uni,T10_8,100,s
25,female,Barcelona,cast,7,uni,T10_9,100,s
25,female,Barcelona,cast,7,uni,T10_10,87,s
25,female,Barcelona,cast,7,uni,T10_11,100,s
25,female,Barcelona,cast,7,uni,T11_1,100,s
25,female,Barcelona,cast,7,uni,T11_2,100,s
25,female,Barcelona,cast,7,uni,T11_3,100,s
25,female,Barcelona,cast,7,uni,T11_4,100,s
25,female,Barcelona,cast,7,uni,T11_5,100,s
25,female,Barcelona,cast,7,uni,T11_6,100,s
25,female,Barcelona,cast,7,uni,T11_7,100,s
25,female,Barcelona,cast,7,uni,T11_8,100,s
25,female,Barcelona,cast,7,uni,T11_9,100,s
25,female,Barcelona,cast,7,uni,T11_10,100,s
25,female,Barcelona,cast,7,uni,T11_11,100,s
25,female,Barcelona,cast,7,uni,T12_1,89,s
25,female,Barcelona,cast,7,uni,T12_2,64,s
25,female,Barcelona,cast,7,uni,T12_3,91,s
25,female,Barcelona,cast,7,uni,T12_4,100,s
25,female,Barcelona,cast,7,uni,T12_5,100,s
25,female,Barcelona,cast,7,uni,T12_6,100,s
25,female,Barcelona,cast,7,uni,T12_7,69,s
25,female,Barcelona,cast,7,uni,T12_8,95,s
25,female,Barcelona,cast,7,uni,T12_9,61,s
25,female,Barcelona,cast,7,uni,T12_10,83,s
25,female,Barcelona,cast,7,uni,T12_11,100,s
17,female,Barcelona,cat_cast,2,eso,T1_2_1,94,z
17,female,Barcelona,cat_cast,2,eso,T1_2_2,80,z
17,female,Barcelona,cat_cast,2,eso,T1_2_3,96,z
17,female,Barcelona,cat_cast,2,eso,T1_2_4,89,z
17,female,Barcelona,cat_cast,2,eso,T1_2_5,51,z
17,female,Barcelona,cat_cast,2,eso,T1_2_6,47,z
17,female,Barcelona,cat_cast,2,eso,T1_2_7,76,z
17,female,Barcelona,cat_cast,2,eso,T1_2_8,64,z
17,female,Barcelona,cat_cast,2,eso,T1_2_9,74,z
17,female,Barcelona,cat_cast,2,eso,T1_2_10,21,z
17,female,Barcelona,cat_cast,2,eso,T1_2_11,14,z
17,female,Barcelona,cat_cast,2,eso,T2_2_1,82,z
17,female,Barcelona,cat_cast,2,eso,T2_2_2,82,z
17,female,Barcelona,cat_cast,2,eso,T2_2_3,83,z
17,female,Barcelona,cat_cast,2,eso,T2_2_4,68,z
